Timestamp,URL,Result
2026-02-26 18:59:09,https://www.google.com/,SAFE
2026-02-26 18:59:10,https://www.google.com/,SAFE
2026-02-26 18:59:11,https://www.google.com/,SAFE
2026-02-26 18:59:12,https://www.google.com/,SAFE
2026-02-26 19:03:44,https://www.google.com/,SAFE
2026-02-26 19:03:45,https://www.google.com/,SAFE
2026-02-26 19:14:59,https://www.google.com/,SAFE
2026-02-26 19:15:16,https://www.google.com/,SAFE
